limit_balance,sex,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,education_level,degree,default_payment_next_month
180000,1,2,31,0,0,0,-2,-2,-2,1110,0,0,0,0,0,130171,12666,0,0,0,0,2,university,0
210000,2,2,25,0,0,0,0,-2,-2,3151,2000,0,0,0,0,179248,21612,5259,-243,-243,-243,4,others,0
80000,1,2,26,0,0,0,-2,-2,-2,1067,0,0,0,0,0,5844,6700,0,0,0,0,2,university,0
30000,1,1,33,0,0,0,-2,-2,-2,1000,18000,0,0,0,0,34914,35000,0,0,0,0,2,university,0
120000,2,1,45,0,0,0,-2,-2,-2,5000,0,0,0,0,5562,11547,9836,0,0,0,0,2,university,0
160000,1,1,35,0,0,0,-2,-2,-2,8000,0,0,0,0,0,160303,164150,0,0,0,0,2,university,0
80000,1,2,26,0,0,0,-2,-2,-2,2850,0,0,0,0,0,60315,61650,0,0,0,0,2,university,0
210000,2,1,37,0,0,-2,-2,-2,-2,32513,9,8,8444,3118,0,22908,32513,6192,2885,8419,2810,2,university,1
90000,1,1,47,0,0,-1,-1,-2,-1,2425,2888,0,0,300,0,54268,52500,2888,0,0,300,2,university,1
180000,1,1,46,0,0,0,-2,-2,-2,3000,0,0,0,0,0,142826,61650,0,0,0,0,1,graduate school,0
200000,1,2,36,0,0,0,0,-2,-2,10000,10000,0,0,0,0,193097,199873,205150,0,0,0,2,university,0
80000,1,2,28,0,0,0,-2,-2,-2,1315,0,0,0,0,0,15268,5135,0,0,0,0,2,university,0
210000,2,1,33,0,0,0,-2,-2,-1,2100,0,0,0,87045,4000,29672,31050,0,0,0,87045,2,university,0
200000,2,2,48,0,0,-2,-2,-2,-2,0,0,0,0,0,0,198540,0,0,0,0,0,5,unknown,0
200000,2,1,30,0,0,0,-2,-2,-2,1048,0,0,0,0,0,25874,16298,0,0,0,0,2,university,0
280000,1,2,31,0,0,0,-2,-2,-2,1017,0,0,0,1047,56970,4821,3469,0,0,0,1047,2,university,0
20000,1,1,45,2,2,0,0,0,0,11,2505,2000,3000,1203,500,21136,20043,20192,19459,36290,19774,2,university,1
50000,1,1,41,2,2,2,0,0,0,3500,0,1100,1100,2000,1000,26184,29261,28444,28878,27655,24480,3,high school,0
220000,1,2,31,1,2,0,0,0,0,0,6800,6640,4100,1100,0,224244,210290,179645,166753,82058,20650,2,university,1
230000,1,2,40,2,2,2,0,0,0,5000,0,3700,3986,2900,1057,119730,120912,111819,93007,92122,61583,5,unknown,0
70000,2,1,35,3,2,2,2,0,0,0,2708,0,1010,1013,2000,69852,67531,28650,27590,27850,28085,3,high school,1
210000,2,2,26,1,2,2,0,0,0,4500,0,4302,4455,4523,4516,120098,121222,117783,120126,122643,125123,1,graduate school,0
180000,2,1,29,1,2,0,0,0,0,0,3000,2000,3500,3500,5900,36537,35655,37767,39065,41967,43189,1,graduate school,0
50000,2,1,24,1,2,0,0,0,2,0,1400,1100,2100,0,1000,27087,26372,26992,27693,29237,28607,2,university,0
50000,2,1,32,1,2,2,2,0,0,0,4800,0,1200,1200,1400,51132,49594,50292,48532,27308,27539,2,university,0
60000,1,2,24,1,2,3,2,0,0,5000,0,198,1500,1300,2000,58231,61671,59755,58194,38649,35361,2,university,1
50000,2,1,28,1,2,2,2,0,0,0,5000,0,3023,5000,4000,38612,37509,15377,12590,11209,7448,2,university,0
20000,2,1,42,1,2,2,2,0,0,0,2479,0,515,377,617,8395,8114,10293,9979,10329,10391,2,university,0
160000,2,2,42,2,2,0,0,0,0,0,4385,3639,3762,3800,3897,152630,95758,97251,98010,99669,101664,2,university,1
100000,2,1,40,1,2,2,-1,0,-1,0,0,10644,0,150,780,4535,3546,-2106,8538,390,150,2,university,1
50000,1,1,40,1,2,0,0,0,0,0,1475,600,1000,500,570,24091,13698,14908,15033,15705,11616,3,high school,0
50000,2,2,23,3,2,2,2,0,0,0,3200,910,1000,2500,0,22613,21957,24482,24693,25283,27367,2,university,1
20000,1,2,25,1,2,0,0,0,0,0,1157,574,423,374,648,15863,14498,15064,13605,11844,10152,2,university,0
80000,1,1,47,2,2,2,0,0,2,6325,0,2612,5520,0,2998,68250,73424,71691,72507,76841,74336,2,university,1
130000,2,2,37,2,2,2,2,0,0,5000,4200,0,3000,3100,3100,82640,85505,87587,85428,86251,88094,2,university,1
20000,2,2,22,1,2,2,0,0,2,1100,0,289,594,0,50,11087,11712,11164,11395,11927,9186,1,graduate school,0
20000,2,2,24,1,2,0,0,0,0,0,1333,500,100,0,3200,19154,18165,17233,7630,1730,0,3,high school,0
50000,1,2,25,2,2,2,0,0,0,3800,0,2000,1500,1000,2000,19775,21679,18566,19918,19584,18508,2,university,1
30000,2,1,54,2,2,2,0,0,2,3600,0,1200,2400,0,2300,23498,26400,25682,26155,27972,27374,3,high school,1
280000,1,1,40,1,2,0,0,0,0,0,8000,6000,5000,10000,5000,238094,228523,191098,160149,154421,156022,2,university,0
500000,1,1,47,-1,2,-1,0,0,-1,0,18261,0,0,40270,0,7233,2321,18261,16456,11225,36770,1,graduate school,0
60000,1,1,54,2,2,0,0,0,0,55,2400,1316,2000,1531,1477,61493,58784,54087,37613,39038,37814,2,university,0
130000,1,2,33,1,2,2,2,0,0,0,6000,0,3000,1000,1100,36672,35807,40851,39526,41346,40630,1,graduate school,0
60000,1,1,55,3,2,2,0,0,0,2504,7,1200,1200,1100,1500,60521,61450,57244,28853,29510,26547,3,high school,0
10000,1,2,42,1,2,0,0,0,0,1000,1517,194,6700,1000,1500,9980,9178,7912,4838,10096,10112,2,university,1
20000,1,2,47,1,2,2,2,0,0,0,3000,0,1000,1000,1900,8557,8271,11127,10657,11178,11840,2,university,1
30000,1,2,46,3,2,0,0,0,0,0,1234,600,532,750,825,13784,13277,13984,14350,14650,15156,3,high school,1
100000,1,1,35,1,2,-1,-1,0,0,10,3141,12021,135,507,6,3515,2975,2342,12016,10203,5323,1,graduate school,0
70000,2,1,36,1,2,2,0,0,2,2000,0,1339,2493,0,792,18514,19913,19310,20021,22175,21680,1,graduate school,1
20000,1,2,28,-1,2,2,2,0,0,1000,1000,0,2000,3000,2000,3515,4301,5075,4845,6753,9615,3,high school,1
200000,2,2,28,2,2,2,2,0,0,6900,1966,12,1604,5164,1104,68398,73564,73548,44234,42599,46192,1,graduate school,1
50000,1,2,31,1,2,0,0,0,-1,0,2000,1500,1000,1000,0,51086,49804,28662,29476,4011,1000,2,university,0
50000,1,2,40,1,2,0,0,0,0,1500,1500,1771,1500,1053,1093,25667,26441,27213,28521,28458,29053,1,graduate school,0
20000,1,2,22,1,2,0,0,0,0,0,1736,1618,902,1000,869,19512,17692,19136,20080,17366,17128,2,university,0
50000,1,2,33,1,2,0,0,0,0,0,3518,3000,2352,2000,2000,51210,47140,48478,48173,21134,20403,2,university,0
80000,1,1,31,1,2,0,0,0,0,0,1459,1447,983,1023,1042,27653,26703,26856,27844,27480,28061,3,high school,0
150000,1,2,34,-1,2,2,2,0,0,0,8538,0,8810,8942,9344,40749,39815,46887,45832,52968,60034,1,graduate school,0
30000,2,1,41,1,2,0,0,0,0,13,2003,2008,5000,1005,3016,28041,23367,22843,23044,25082,25648,3,high school,0
20000,2,1,30,2,2,2,0,0,0,2000,500,0,500,500,0,5766,7511,7678,7318,7458,7598,1,graduate school,1
20000,2,2,30,1,2,0,0,0,0,0,1600,1602,900,900,636,16560,15997,17336,18345,18643,19094,2,university,0
50000,1,1,41,1,2,2,0,0,0,3023,23,4023,2523,7926,102,85579,78993,69424,64201,58110,57337,3,high school,0
40000,2,2,23,-1,2,-1,-1,0,0,0,326,26370,886,1075,830,652,326,326,26370,24572,24918,2,university,1
70000,2,1,32,2,2,0,0,0,-1,0,1000,110,500,18963,1000,18317,17330,11400,11120,10914,11315,3,high school,0
60000,2,2,24,1,2,0,0,0,2,2300,2700,2200,4500,0,2200,59201,58493,58820,57827,61055,56668,2,university,0
130000,2,1,42,2,2,0,0,0,0,0,4500,3500,3400,4000,4000,95564,92809,95477,95334,96066,97413,3,high school,1
50000,1,1,54,2,2,2,0,0,0,3000,0,700,750,900,692,18691,21072,20039,20042,20097,20288,3,high school,1
150000,1,1,27,2,2,2,2,0,0,10000,8000,2000,9000,8000,110000,183405,188959,192342,189717,195670,198611,3,high school,0
50000,1,2,23,1,2,0,0,0,0,1400,1800,1100,1300,1200,1100,47201,47548,48402,28331,29174,29739,1,graduate school,0
90000,1,2,26,1,2,2,0,0,0,3006,99,1500,1500,2015,1200,58518,52526,45640,41539,39373,32080,1,graduate school,0
20000,1,1,60,1,2,0,0,0,0,0,1287,2000,648,1000,1000,17495,16917,17922,18201,18566,19284,3,high school,0
50000,1,2,36,2,2,0,0,0,0,0,1973,1784,845,1750,1010,45960,44883,40820,33545,46832,24101,1,graduate school,1
20000,1,2,29,3,2,2,2,0,0,0,3000,0,1200,1800,0,16330,15784,18200,17613,18371,19865,1,graduate school,1
30000,2,2,43,1,2,2,2,0,0,1500,3433,0,800,1000,1000,17775,18688,21488,20847,21162,21809,1,graduate school,1
500000,1,2,31,2,2,2,0,0,0,3089,14000,14000,1500,14000,2000,533142,504834,413844,305875,46420,14540,2,university,0
50000,2,2,28,2,2,0,0,0,-2,14,1505,2000,0,0,0,16639,16041,12151,4963,0,0,2,university,0
170000,2,1,39,1,2,0,0,0,2,0,6000,5000,9000,0,6000,161105,145908,119161,120662,127815,125098,1,graduate school,0
230000,2,2,27,1,2,0,0,0,0,0,1064,423,313,1000,4641,13668,12647,13135,10596,9218,5068,2,university,1
20000,2,1,26,1,2,0,0,0,0,2,1198,1500,500,2000,0,7072,1514,1898,2558,2498,4074,2,university,0
270000,2,2,30,2,2,2,0,0,0,19028,0,3451,5004,0,0,172933,184761,164009,161843,151862,0,1,graduate school,1
230000,2,2,39,1,2,0,0,0,-2,0,3200,0,0,0,0,11391,10923,13554,12134,0,0,3,high school,0
40000,1,1,46,-1,2,2,-1,0,0,0,0,1170,0,0,0,780,390,0,1170,780,0,1,graduate school,1
180000,2,1,38,-1,2,2,-1,0,0,0,0,8941,0,0,0,7098,4089,0,8941,5181,5181,2,university,1
150000,1,2,32,1,2,0,0,0,0,0,5000,3500,3557,5929,23,127399,124835,127259,129115,131820,124322,2,university,1
150000,2,1,37,2,2,2,2,0,0,11600,4800,0,1240,1200,1200,100390,108784,110405,106317,30906,31457,2,university,0
120000,2,1,52,1,2,0,0,0,0,0,6100,5700,4500,9000,4700,123184,117849,120471,117218,116871,122192,2,university,1
50000,1,1,26,1,2,2,0,0,0,1600,0,2000,2000,2000,2000,14655,15688,13400,13596,13861,14255,3,high school,1
180000,1,1,45,2,2,2,0,0,0,10000,0,10000,3000,5000,4000,106462,113728,98314,94552,92422,63022,1,graduate school,0
200000,2,2,40,2,2,0,0,0,2,0,8600,8300,13257,917,7000,185696,181236,185410,189069,197736,183299,1,graduate school,1
110000,2,1,38,2,2,0,0,0,2,0,1750,1750,5400,700,1000,41619,40650,41744,42783,47476,45355,2,university,1
60000,1,2,31,2,2,2,2,0,0,0,4000,0,3000,3000,2000,31649,30841,34336,33489,35615,38027,3,high school,1
10000,2,2,46,1,2,-1,2,0,0,0,3510,0,300,2260,2000,4474,189,3510,3306,3551,5577,3,high school,1
90000,2,2,25,2,2,2,2,0,0,8300,2400,1000,4000,3600,4000,86014,92898,92860,88533,90942,88813,1,graduate school,0
40000,1,2,23,2,2,0,0,0,0,0,1435,955,993,2734,0,36650,29541,26190,26710,27274,29551,2,university,0
100000,1,1,46,2,2,2,0,0,0,1300,0,700,700,700,800,17497,18219,17629,18036,18446,18840,2,university,1
60000,2,1,23,2,2,2,0,0,0,4800,0,1539,1500,1527,27887,58032,61026,44438,35619,30210,1527,2,university,1
50000,1,2,31,1,2,0,0,0,0,0,2000,1000,1542,764,3000,18190,12521,14308,14769,15925,15441,2,university,0
20000,1,1,42,1,2,0,0,0,0,0,1300,810,700,1000,900,17614,17042,18052,18562,18814,19500,2,university,1
20000,2,1,31,1,2,0,0,0,0,0,5166,2963,833,812,0,15043,14509,19092,19113,19483,14523,3,high school,1
300000,2,1,33,2,2,0,0,0,0,0,10638,10569,8809,8883,9960,279065,273067,278910,283920,253113,246560,2,university,1
50000,2,2,60,2,2,2,0,0,0,5000,0,2300,1000,635,580,46554,50774,49551,22673,17147,17505,3,high school,1
70000,1,3,61,3,2,2,0,0,0,1200,0,1482,1000,426,1000,8909,9812,9511,10828,11346,11589,3,high school,0
300000,2,1,34,1,2,0,0,0,-1,0,4004,2000,0,2920,2282,6451,4828,6858,8048,1701,2920,2,university,1
190000,2,2,27,2,2,2,0,0,0,1000,1000,1000,2000,2000,2000,4686,5459,6214,7104,8973,10809,2,university,1
80000,1,1,34,2,2,2,0,0,0,3650,0,3328,1888,1787,1960,81882,81814,78353,78814,49062,48764,2,university,1
360000,2,1,35,2,2,2,2,0,0,16500,16500,6,10306,10876,10323,360996,370722,380523,372735,290210,290551,2,university,1
100000,1,2,31,1,2,0,0,0,0,0,3631,3000,3000,2800,2697,97669,92311,90519,80051,76446,76815,2,university,0
120000,1,1,30,1,2,2,2,0,0,3500,3000,0,3120,3500,3100,80226,81812,82922,80989,82761,84766,2,university,0
50000,2,1,37,-1,2,0,0,0,0,0,2000,1500,1000,1000,1000,2564,2378,4167,5438,6193,6939,3,high school,0
50000,2,2,23,2,2,0,0,0,2,0,1138,1149,816,0,1710,7285,7022,7887,8898,9565,9267,3,high school,1
20000,2,2,30,1,2,2,-1,0,-1,1712,0,3041,0,1326,0,11730,7221,0,3041,3041,1326,1,graduate school,0
50000,1,1,56,1,2,2,0,0,0,3739,28,1502,670,708,681,48141,50783,49581,36828,19361,19780,2,university,0
50000,2,2,28,2,2,0,0,0,0,0,1646,1653,929,2000,0,19930,19316,20347,21354,21630,23123,1,graduate school,1
160000,2,1,31,2,2,2,0,0,0,7501,0,5790,4825,6000,5354,147710,151368,147184,149053,136809,140678,1,graduate school,0
130000,1,2,28,2,2,0,0,0,0,0,3000,2000,3000,2000,0,70952,69264,70184,8518,11296,6514,2,university,1
60000,1,2,25,2,2,2,0,0,0,2017,5,1000,5000,1000,603,36090,22083,15444,13695,17598,17472,2,university,1
50000,1,2,22,1,2,0,0,0,0,41,1617,816,1003,1004,912,50781,45429,28927,19896,19475,19168,2,university,0
50000,1,2,27,2,2,0,0,0,0,0,2354,1410,1500,4900,700,51042,48878,47884,29506,3672,8346,1,graduate school,1
90000,1,1,38,2,2,2,0,0,0,1400,0,2041,1007,1015,330,28774,29420,28502,30162,17274,15243,3,high school,0
100000,2,2,25,1,2,0,0,0,0,0,4950,2400,1200,1400,1203,97271,88596,89218,63243,42510,41221,1,graduate school,1
220000,2,1,36,2,2,2,0,0,0,8200,0,7000,7000,7200,23700,195725,197466,189149,187531,187856,186532,2,university,1
120000,2,2,29,1,2,0,0,0,0,0,4500,5200,4000,5000,7200,103944,97248,99283,101935,102754,105924,2,university,0
30000,2,2,29,2,2,2,0,0,0,3211,0,1275,575,1539,700,13519,16493,15545,16557,16857,18121,2,university,1
280000,1,1,28,1,2,0,0,0,2,5,10031,10021,7111,34,171574,285249,276229,277026,280771,270992,111885,1,graduate school,0
30000,2,1,22,1,2,2,0,0,-2,1000,0,0,0,0,0,14274,14367,13296,12516,0,0,2,university,1
90000,2,2,24,1,2,0,0,0,0,3000,3500,3000,3000,3000,5000,88550,78892,75808,63362,65300,67248,2,university,1
50000,2,1,52,1,2,0,0,0,0,0,1700,1600,700,840,700,19371,18761,19469,20412,19755,20320,3,high school,0
390000,2,2,27,2,2,0,0,0,2,0,16000,15000,29000,0,12000,393415,379486,375899,374302,395430,384825,1,graduate school,1
100000,1,1,34,2,2,2,0,0,2,2300,2000,4500,3300,0,3500,84196,74621,64930,58433,50859,40005,2,university,1
260000,2,2,33,2,2,2,0,0,0,20485,27,2914,159658,5592,5837,258150,265961,258903,131150,214180,153755,2,university,1
70000,2,2,22,2,2,2,2,0,0,3500,3300,0,2000,2000,2000,69242,71007,72596,70467,48129,47751,2,university,0
50000,2,1,47,1,2,0,0,0,0,0,2463,2300,55,0,37459,50574,48968,50151,50496,2759,-442,3,high school,1
30000,2,1,29,2,2,0,0,0,0,1500,1800,1200,1300,1200,600,26414,27189,28235,28669,29355,29913,2,university,0
180000,1,1,40,1,2,0,0,0,0,1000,4052,2293,2295,2400,2110,172584,167622,130083,64398,62277,58216,2,university,0
150000,2,1,42,-1,2,2,-1,0,-1,940,0,965,0,726,0,496,1188,940,965,965,726,1,graduate school,0
200000,2,2,37,1,2,0,0,0,0,0,8000,9000,8000,7000,7200,226365,214261,210315,206563,202896,173111,2,university,0
30000,2,2,22,1,2,0,0,0,0,1500,1396,2000,178,2000,2000,16549,17085,17003,7150,6508,8459,2,university,0
30000,1,2,28,1,2,2,2,0,0,3204,1068,0,1068,2136,600,25554,28031,28345,27591,28218,29880,3,high school,1
20000,2,2,24,-1,2,0,0,0,2,0,1000,0,5000,5400,13324,19214,15703,9914,8200,11876,4792,1,graduate school,0
150000,1,2,33,-1,2,-1,-1,0,-1,0,8969,6027,0,1461,50289,6146,891,8969,6027,5132,1461,1,graduate school,0
50000,1,2,28,-1,2,-1,0,0,-1,0,3141,2,0,897,906,2809,187,3135,937,-3,894,2,university,0
30000,2,2,39,1,2,0,0,0,0,0,1500,600,560,0,15225,26981,26264,27240,27440,28000,0,2,university,0
50000,2,2,28,-1,2,2,2,0,0,0,2500,0,1000,0,0,4917,4693,6945,6651,4060,4060,1,graduate school,0
30000,2,1,35,1,2,0,0,0,0,0,1700,1700,1500,1500,1500,29622,28852,29777,29478,30290,27803,3,high school,0
30000,2,2,29,2,2,0,0,0,0,0,2206,1500,2000,6000,6000,36328,35291,36775,36914,33305,33688,2,university,0
20000,1,2,36,2,2,2,0,0,0,1450,0,1134,1370,1000,424,18458,17334,16768,17539,18775,18586,2,university,0
50000,1,2,26,2,2,2,0,0,0,1800,0,950,862,947,814,22578,23720,23046,23314,23801,24354,3,high school,0
10000,1,2,36,1,2,3,2,0,0,2620,0,0,400,1100,0,8803,10926,10425,9919,9825,10581,1,graduate school,1
50000,1,1,49,1,2,2,0,0,0,2400,0,2300,1000,1000,1000,50435,50936,49463,50046,19858,19278,2,university,1
220000,1,2,37,2,2,0,0,0,0,0,9000,7000,7500,7100,7500,185955,181587,186054,188465,192758,196493,1,graduate school,0
20000,2,2,25,1,2,0,0,0,0,2,2000,3000,0,3000,0,20420,16592,14400,17000,17000,20000,1,graduate school,0
90000,1,2,26,2,2,-1,2,0,0,0,95800,0,6000,3000,3000,121368,102385,91591,66033,70654,121966,2,university,0
30000,2,2,35,2,2,0,0,0,0,0,1739,1750,975,1010,3226,25368,24662,26001,27012,27241,27812,2,university,1
30000,2,2,36,1,2,0,0,0,0,0,1433,951,983,1099,750,25747,25048,26060,26578,27133,27783,1,graduate school,1
70000,1,2,25,1,2,0,0,0,0,0,4000,1500,3000,2500,5000,69447,67209,56580,24991,16036,16667,3,high school,1
130000,2,1,44,-1,2,2,-1,0,-1,0,0,948,0,316,316,632,316,0,632,316,316,3,high school,0
80000,2,1,32,1,2,0,0,0,0,0,3000,2800,2800,2700,2800,73181,71452,72651,74266,75892,75816,2,university,0
20000,1,2,24,1,2,2,0,0,0,1200,0,1200,1000,500,500,6962,7898,7626,8692,9541,9885,2,university,1
10000,2,1,51,1,2,0,0,0,0,0,1133,1144,315,329,363,9151,8855,9828,8637,8808,8995,2,university,0
120000,2,1,28,1,2,0,0,0,0,0,3000,3000,3000,5000,0,60188,58467,59760,60990,61960,65233,2,university,1
30000,1,1,39,1,2,2,0,0,2,3000,0,3000,2327,0,1200,22595,24928,24230,26811,28702,28092,2,university,1
100000,1,2,31,1,2,2,0,0,2,2700,0,2000,1500,1500,0,20505,22553,21904,23531,24636,25592,1,graduate school,0
10000,2,2,27,1,2,2,0,0,0,1230,0,500,450,0,0,8944,9882,9538,9808,8650,0,2,university,1
30000,1,1,52,1,2,2,-1,0,0,0,0,1919,2000,1100,201,3997,2522,0,1919,2658,2497,3,high school,1
280000,2,1,47,-1,2,2,-1,0,0,0,0,430,0,550,1304,2002,1311,0,430,430,-550,1,graduate school,0
490000,1,2,33,-1,2,-1,0,0,0,0,24307,12396,13000,10000,88,59016,16355,24307,21136,24758,21817,1,graduate school,0
50000,1,2,23,2,2,0,0,0,0,8,2401,2254,2004,704,707,51246,49758,48456,44116,21247,20066,2,university,0
80000,2,1,24,2,2,-1,0,0,0,0,4242,1032,1000,2812,2248,3177,-13,4229,4161,4042,6807,2,university,1
10000,2,2,48,1,2,-1,0,0,0,0,9196,1106,278,258,268,3133,1473,9196,8518,8690,7472,2,university,0
230000,2,2,30,-1,2,-1,0,0,-2,0,6270,14085,6396,9,6172,1855,187,6254,16549,6392,1828,2,university,0
180000,2,2,27,1,2,0,0,0,2,0,1590,638,1628,0,834,17207,16647,17657,17705,19043,18589,2,university,0
180000,2,2,29,1,2,0,0,0,2,0,3100,5000,11000,1000,1000,77494,75658,76942,80419,90715,37376,2,university,0
90000,2,2,27,2,2,0,0,0,0,0,1800,2000,1200,3600,0,28206,27459,28514,29733,30138,33248,1,graduate school,1
50000,1,1,48,2,2,2,2,0,0,4000,1500,0,1275,1377,1882,47009,49942,50382,49162,40973,39671,1,graduate school,0
50000,2,2,27,2,2,2,2,0,0,0,3400,0,1528,3038,0,47760,45064,45744,43123,42343,43020,2,university,1
120000,2,2,43,2,2,0,0,0,0,0,3507,2000,2500,2000,1500,124613,121211,120920,47951,41563,36779,2,university,1
30000,2,1,40,2,2,2,0,0,0,3280,0,1511,609,500,800,16457,19145,18547,18645,17847,15465,3,high school,1
210000,2,2,30,1,2,0,0,0,0,0,2674,2687,3000,3000,3000,73903,72153,73634,75095,76886,78604,1,graduate school,0
80000,1,2,26,1,2,2,0,0,0,2000,0,1603,3000,2000,1056,40029,41095,40137,40793,42990,42854,1,graduate school,0
70000,2,2,25,1,2,0,0,0,0,0,2600,3000,3000,6000,0,73167,70238,70640,71298,70930,72491,2,university,0
50000,1,1,37,1,2,2,2,0,0,0,3000,0,0,1000,1000,10904,9316,4328,2846,1585,1324,2,university,1
50000,2,1,59,1,2,0,0,0,0,0,2045,1785,1900,2000,2210,44977,43981,44996,45736,46748,47816,3,high school,0
30000,2,2,22,2,2,0,0,0,-1,0,1441,1000,165,438,0,29188,25908,19998,15675,8240,438,1,graduate school,1
80000,1,1,53,2,2,2,2,0,0,2600,1200,0,503,900,0,6469,8947,9853,9546,9890,10479,2,university,1
30000,1,2,50,2,2,0,0,0,0,0,1800,2200,1400,2000,30000,53237,46868,42397,38569,33570,19895,3,high school,1
100000,2,1,46,1,2,2,0,0,0,4000,0,5000,2000,1116,1500,97515,99028,96592,99801,27930,27377,2,university,0
80000,2,1,37,2,2,2,2,0,0,8840,3560,0,3912,3832,3508,93050,99396,100495,97982,100261,102147,3,high school,1
180000,1,1,45,1,2,0,0,0,0,1500,1500,1000,1000,1000,1000,24400,24508,22627,23306,22780,20890,3,high school,0
50000,1,2,46,1,2,0,0,0,0,0,2000,1900,2007,2000,2012,49220,48161,49310,49725,49910,48694,3,high school,1
50000,2,2,26,2,2,2,2,2,0,0,4070,1551,0,1528,3273,47068,46010,49333,49708,45112,42063,1,graduate school,1
230000,1,2,32,2,2,2,2,2,2,9000,6300,6200,500,12500,0,189567,189023,187521,182671,174794,182160,2,university,1
130000,2,1,34,2,2,2,2,2,2,2500,3000,0,2600,1000,1500,28967,30776,33071,32336,34186,34588,2,university,1
50000,1,2,37,3,2,3,2,2,2,3000,0,57,2000,0,1000,21153,23507,22838,20411,16016,15242,2,university,1
310000,1,1,32,1,2,0,0,2,0,56,9950,17828,9,7951,8070,310392,301861,225003,234185,222139,224655,1,graduate school,0
80000,1,2,34,2,2,2,2,2,2,7000,3500,0,7000,0,4000,72557,77708,79384,77519,82607,81158,2,university,1
50000,1,2,26,1,2,2,2,2,2,3000,1900,1700,1700,0,2500,38160,40213,41167,41890,42605,41792,1,graduate school,1
220000,2,1,42,3,2,2,2,2,2,0,0,0,0,0,0,2500,2500,2500,2500,2500,2500,1,graduate school,1
230000,1,1,43,1,2,2,2,2,2,1000,1000,3000,0,1200,0,9462,9701,10277,13148,12834,13861,1,graduate school,0
30000,1,2,33,2,2,2,2,2,2,0,3000,1000,1300,0,1000,27274,25744,27504,26987,26927,25553,1,graduate school,1
180000,1,2,28,2,2,2,2,2,2,5100,50,14500,4500,296,4500,175154,175790,153515,130864,131569,128983,1,graduate school,0
320000,2,2,40,1,2,2,2,2,0,12300,0,24000,0,11000,14000,298343,304421,298042,315502,310308,306056,3,high school,1
200000,1,2,32,2,2,2,2,2,2,0,7421,0,5000,5000,5000,88808,86484,92504,90120,93629,96980,2,university,1
60000,2,2,26,2,2,2,2,2,2,3200,2400,12,3200,1619,0,60455,61417,60906,45734,40629,41137,2,university,1
110000,1,1,56,3,2,2,3,2,2,0,5800,0,0,8774,0,46335,45319,50030,48940,48026,55979,1,graduate school,1
120000,1,2,45,1,2,2,2,2,2,0,6000,2100,3000,3000,2500,63911,62286,67259,67659,68937,70674,2,university,1
190000,1,2,36,1,2,2,2,2,2,5500,5200,4500,4300,4300,4400,105418,107689,109678,110887,111871,114223,1,graduate school,1
20000,1,1,33,1,2,0,0,2,2,0,1087,1500,0,900,0,4481,4261,5272,6685,6429,7225,2,university,0
120000,1,2,25,1,2,2,2,2,0,2200,1828,500,0,500,1000,63119,61304,54675,52206,10325,8992,2,university,1
40000,2,2,55,1,2,2,2,2,2,2000,0,3000,0,2382,0,27849,29093,28347,30561,29770,31666,3,high school,0
140000,1,2,28,2,2,2,2,2,2,1600,600,700,600,700,600,12642,13740,13818,13994,14222,14537,2,university,1
200000,1,2,43,3,2,2,2,2,2,0,0,0,0,0,0,2500,2500,2500,2500,2500,2500,3,high school,1
50000,2,2,24,1,2,2,2,2,2,1900,1400,1700,1532,1600,0,36166,37188,37680,38462,39228,40035,1,graduate school,1
120000,1,2,29,1,2,0,0,2,2,0,3200,6800,3500,3500,0,87376,85135,86024,91380,93263,95079,2,university,1
150000,1,2,37,2,2,2,2,2,2,1600,0,3300,0,3200,1700,36148,36858,35985,38687,37765,40352,1,graduate school,1
30000,2,1,43,2,2,2,2,2,2,0,3141,0,1434,0,1581,15780,15246,17838,17272,18131,17711,2,university,1
100000,2,1,36,2,2,2,2,2,2,3000,2000,4600,3000,2200,2500,53530,55081,55581,59253,61145,62181,3,high school,1
50000,2,2,31,1,2,0,0,2,2,0,3000,3341,0,30000,0,1129,1111,3186,6527,3328,33166,1,graduate school,1
60000,2,2,26,2,2,2,2,2,0,0,5000,2511,6,3000,3000,56685,55208,59175,60218,55447,55305,2,university,0
40000,2,1,23,2,2,2,2,2,2,0,3200,1500,1500,1400,1500,33895,33068,35704,36173,36796,37288,2,university,1
30000,1,1,53,1,2,2,2,2,2,2500,0,2403,0,3000,0,18361,20250,19637,21705,21059,23716,3,high school,1
220000,1,1,39,2,2,2,2,2,2,8000,8000,7000,7000,7000,0,175808,179399,183039,185541,187984,191837,3,high school,1
70000,2,2,34,2,2,2,2,2,2,0,4000,2000,2000,2000,2000,44347,43357,46626,47562,48651,49700,1,graduate school,1
200000,1,1,32,2,2,2,2,2,0,5400,5000,5000,0,5000,4235,110419,112518,114247,115896,112545,115565,2,university,1
120000,1,1,38,2,2,2,2,2,2,3000,3000,3000,3300,3600,2700,77468,78642,79757,80853,82715,84805,3,high school,1
20000,1,1,36,1,2,2,2,2,0,0,2690,900,0,1000,1000,19006,18418,20465,20381,18446,18598,2,university,1
